timestamp,id,code,name,category_name,price,discount_price,total_stock,warehouse_stock
2026-02-13T18:20:33.218051,42616,30230658,Löwenbräu Original 6x500ml,All Lagers,2990.0,,8,"{""H495"": 8}"
2026-02-13T18:20:33.218051,42608,30230691,Boli Sterkur Pilsner 6x500ml,All Lagers,4290.0,,9,"{""H495"": 9}"
2026-02-13T18:20:33.218051,42576,30230634,Stella Artois 10x440ml,All Lagers,4190.0,,9,"{""H495"": 9}"
2026-02-13T18:20:33.218051,42703,30230822,Gull 12x500ml,All Lagers,5790.0,,33,"{""H495"": 33}"
2026-02-13T18:20:33.218051,42776,30230913,Thule 12x500ml,All Lagers,5890.0,,41,"{""H495"": 41}"
2026-02-13T18:20:33.218051,42709,30230837,Heineken 4x500ml,All Lagers,2090.0,,81,"{""H495"": 81}"
2026-02-13T18:20:33.218051,42696,30230821,Boli 12x500ml,All Lagers,6190.0,,34,"{""H495"": 34}"
2026-02-13T18:20:33.218051,42733,30230859,Víking Gylltur 12x500ml,All Lagers,5990.0,,69,"{""H495"": 69}"
2026-02-13T18:20:33.218051,42705,30230839,Víking Sterkr 6x500ml,All Lagers,3990.0,,55,"{""H495"": 55}"
2026-02-13T18:20:33.218051,42701,30230824,Tuborg Classic 12x500ml,All Lagers,5690.0,,26,"{""H495"": 26}"
2026-02-13T18:20:33.218051,42680,30230819,Tuborg Green 12x500ml,All Lagers,4590.0,,99,"{""H495"": 99}"
2026-02-13T18:20:33.218051,42720,30230817,Carlsberg 10x500ml,All Lagers,4490.0,,6,"{""H495"": 6}"
2026-02-13T18:20:33.218051,42614,30230641,Budweiser Budvar 6x500ml,All Lagers,3390.0,,14,"{""H495"": 14}"
2026-02-13T18:20:33.218051,42609,30230692,Polar Beer 6x500ml,All Lagers,2480.0,,11,"{""H495"": 11}"
2026-02-13T18:20:33.218051,43362,30234395,Budweiser 10x440ml,All Lagers,4750.0,,13,"{""H495"": 13}"
2026-02-13T18:20:33.218051,42533,30230617,Víking Rökkr 12x500ml,All Lagers,5490.0,,5,"{""H495"": 5}"
2026-02-13T18:20:33.218051,43056,30233866,Boli 12x330ml,All Lagers,5190.0,,3,"{""H495"": 3}"
2026-02-13T18:20:33.218051,43058,30233867,Thule 12x330ml,All Lagers,4790.0,3890.0,61,"{""H495"": 61}"
2026-02-13T18:20:33.218051,43055,30216183,Tuborg Classic 12x330ml,All Lagers,4490.0,,22,"{""H495"": 22}"
2026-02-13T18:20:33.218051,43010,30230858,Budweiser Budvar 6x330ml,All Lagers,2590.0,,15,"{""H495"": 15}"
2026-02-13T18:20:33.218051,42822,30230916,Víking Gylltur 12x330ml,All Lagers,5090.0,,46,"{""H495"": 46}"
2026-02-13T18:20:33.218051,42805,30230917,Víking Lager 18x330ml,All Lagers,5490.0,,8,"{""H495"": 8}"
2026-02-13T18:20:33.218051,42715,30230816,Tuborg Green 12x330ml,All Lagers,3780.0,,11,"{""H495"": 11}"
2026-02-13T18:20:33.218051,42708,30230818,Gull 12x330ml,All Lagers,4590.0,,39,"{""H495"": 39}"
2026-02-13T18:20:33.218051,42669,30230770,Ölvisholt Classic 10x330ml,All Lagers,4490.0,3590.0,48,"{""H495"": 48}"
2026-02-13T18:20:33.218051,42574,30230635,Stella Artois 6x330ml,All Lagers,2390.0,,18,"{""H495"": 18}"
2026-02-13T18:20:33.218051,42597,30230643,Estrella Damm 6x330ml,All Lagers,2490.0,,7,"{""H495"": 7}"
2026-02-13T18:20:33.218051,42588,30230639,Heineken 6x330ml,All Lagers,2490.0,1990.0,58,"{""H495"": 58}"
2026-02-13T18:20:33.218051,42564,30230572,Carlsberg Elephant 6x330ml,All Lagers,3690.0,,33,"{""H495"": 33}"
2026-02-13T18:20:33.218051,42716,30230798,Peroni Nastro Azzurro 6x330ml,All Lagers,2490.0,,5,"{""H495"": 5}"
